id,currently_anchored,did_accept_challenge,question_object_id,island_id,participant_id,question_content_type_id,treasure_id,last_anchored_at,challenge_accepted_at,did_open_treasure,did_reach,reached_at,treasure_opened_at,currently_in,is_treasure_visible,did_spade,spaded_at
7202,f,f,122,27,155,15,3,,,f,f,,,f,f,f,
7203,f,f,125,28,155,15,4,,,f,f,,,f,f,f,
7204,f,f,130,29,155,15,1,,,f,f,,,f,f,f,
7205,f,f,132,30,155,15,33,,,f,f,,,f,f,f,
7206,f,f,142,31,155,15,20,,,f,f,,,f,f,f,
7207,f,f,28,32,155,14,2,,,f,f,,,f,f,f,
7208,f,f,149,33,155,15,26,,,f,f,,,f,f,f,
7209,f,f,151,34,155,15,12,,,f,f,,,f,f,f,
7210,f,f,20,35,155,14,15,,,f,f,,,f,f,f,
7211,f,f,6,1,165,15,31,,,f,f,,,f,f,f,
7213,f,f,16,3,165,15,2,,,f,f,,,f,f,f,
7215,f,f,27,5,165,15,9,,,f,f,,,f,f,f,
7216,f,f,35,6,165,15,30,,,f,f,,,f,f,f,
7219,t,f,15,9,165,14,23,2020-03-28 08:00:07.840099+00,,t,t,2020-03-28 07:59:59.768982+00,2020-03-28 10:45:29.500428+00,t,t,f,
7218,f,t,6,8,165,14,21,2020-03-28 06:37:42.914868+00,2020-03-28 06:37:58.032322+00,f,t,2020-03-28 06:37:24.69734+00,,f,t,f,
7220,f,f,41,10,165,15,8,,,f,f,,,f,f,f,
7221,f,f,44,11,165,15,16,,,f,f,,,f,f,f,
7222,f,f,50,12,165,15,26,,,f,f,,,f,f,f,
7223,f,f,53,13,165,15,28,,,f,f,,,f,f,f,
7224,f,f,59,14,165,15,20,,,f,f,,,f,f,f,
7225,f,f,67,15,165,15,10,,,f,f,,,f,f,f,
7226,f,f,71,16,165,15,19,,,f,f,,,f,f,f,
7227,f,f,74,17,165,15,14,,,f,f,,,f,f,f,
7228,f,f,81,18,165,15,13,,,f,f,,,f,f,f,
7229,f,f,85,19,165,15,33,,,f,f,,,f,f,f,
7230,f,f,,20,165,,,,,f,f,,,f,f,f,
7231,f,f,92,21,165,15,18,,,f,f,,,f,f,f,
7232,f,f,96,22,165,15,11,,,f,f,,,f,f,f,
7233,f,f,103,23,165,15,12,,,f,f,,,f,f,f,
7234,f,f,107,24,165,15,7,,,f,f,,,f,f,f,
7235,f,f,109,25,165,15,6,,,f,f,,,f,f,f,
7236,f,f,115,26,165,15,15,,,f,f,,,f,f,f,
7237,f,f,123,27,165,15,22,,,f,f,,,f,f,f,
7238,f,f,125,28,165,15,34,,,f,f,,,f,f,f,
7239,f,f,126,29,165,15,5,,,f,f,,,f,f,f,
7240,f,f,132,30,165,15,3,,,f,f,,,f,f,f,
7241,f,f,139,31,165,15,4,,,f,f,,,f,f,f,
7242,f,f,25,32,165,14,32,,,f,f,,,f,f,f,
7243,f,f,147,33,165,15,24,,,f,f,,,f,f,f,
7244,f,f,150,34,165,15,17,,,f,f,,,f,f,f,
7245,f,f,20,35,165,14,27,,,f,f,,,f,f,f,
7246,f,f,3,1,124,15,14,,,f,f,,,f,f,f,
7247,f,f,8,2,124,15,11,,,f,f,,,f,f,f,
7248,f,f,18,3,124,15,34,,,f,f,,,f,f,f,
7249,f,f,23,4,124,15,10,,,f,f,,,f,f,f,
7250,f,f,31,5,124,15,1,,,f,f,,,f,f,f,
7251,f,f,32,6,124,15,12,,,f,f,,,f,f,f,
7252,f,f,36,7,124,15,32,,,f,f,,,f,f,f,
7253,f,f,9,8,124,14,15,,,f,f,,,f,f,f,
7254,f,f,12,9,124,14,29,,,f,f,,,f,f,f,
7255,f,f,40,10,124,15,25,,,f,f,,,f,f,f,
7256,f,f,42,11,124,15,22,,,f,f,,,f,f,f,
7257,f,f,51,12,124,15,17,,,f,f,,,f,f,f,
7258,f,f,55,13,124,15,16,,,f,f,,,f,f,f,
7262,f,t,75,17,124,15,18,2020-03-28 10:52:37.338463+00,2020-03-28 10:57:24.535059+00,f,t,2020-03-28 10:52:19.804282+00,,f,t,f,
7263,f,t,81,18,124,15,20,2020-03-28 08:45:19.259229+00,2020-03-28 08:45:27.734401+00,t,t,2020-03-28 08:44:39.60114+00,2020-03-28 09:59:07.620711+00,f,t,f,
7259,f,f,58,14,124,15,21,,,f,f,,,f,f,f,
7260,f,f,66,15,124,15,24,,,f,f,,,f,f,f,
7266,f,t,93,21,124,15,4,2020-03-28 07:02:37.265425+00,2020-03-28 07:03:21.510457+00,f,t,2020-03-28 07:02:15.254538+00,,f,t,f,
7261,f,f,71,16,124,15,2,,,f,f,,,f,f,f,
7276,t,t,138,31,124,15,33,2020-03-28 13:23:02.203518+00,2020-03-28 13:23:17.338509+00,f,t,2020-03-28 13:22:44.392264+00,,t,t,f,
7265,f,f,,20,124,,,,,f,t,2020-03-28 08:42:00.708075+00,,f,f,f,
7264,f,f,86,19,124,15,30,,,f,f,,,f,f,f,
7267,f,f,94,22,124,15,6,,,f,f,,,f,f,f,
7268,f,f,99,23,124,15,19,,,f,f,,,f,f,f,
7269,f,f,105,24,124,15,7,,,f,f,,,f,f,f,
7270,f,f,113,25,124,15,26,,,f,f,,,f,f,f,
7271,f,f,116,26,124,15,23,,,f,f,,,f,f,f,
7272,f,f,122,27,124,15,27,,,f,f,,,f,f,f,
7273,f,f,125,28,124,15,5,,,f,f,,,f,f,f,
7274,f,f,126,29,124,15,9,,,f,f,,,f,f,f,
7275,f,f,136,30,124,15,28,,,f,f,,,f,f,f,
7277,f,f,23,32,124,14,8,,,f,f,,,f,f,f,
7278,f,f,145,33,124,15,13,,,f,f,,,f,f,f,
7279,f,f,155,34,124,15,31,,,f,f,,,f,f,f,
7280,f,f,19,35,124,14,3,,,f,f,,,f,f,f,
7281,f,f,6,1,166,15,6,,,f,f,,,f,f,f,
7282,f,f,12,2,166,15,4,,,f,f,,,f,f,f,
7283,f,f,15,3,166,15,32,,,f,f,,,f,f,f,
7284,f,f,26,4,166,15,33,,,f,f,,,f,f,f,
7285,f,f,28,5,166,15,11,,,f,f,,,f,f,f,
7286,f,f,32,6,166,15,24,,,f,f,,,f,f,f,
7287,f,f,36,7,166,15,20,,,f,f,,,f,f,f,
7288,f,f,5,8,166,14,21,,,f,f,,,f,f,f,
7289,f,f,17,9,166,14,13,,,f,f,,,f,f,f,
7290,f,f,40,10,166,15,7,,,f,f,,,f,f,f,
7291,f,f,44,11,166,15,15,,,f,f,,,f,f,f,
7292,f,f,47,12,166,15,34,,,f,f,,,f,f,f,
7293,f,f,55,13,166,15,14,,,f,f,,,f,f,f,
7294,f,f,60,14,166,15,16,,,f,f,,,f,f,f,
7295,f,f,65,15,166,15,26,,,f,f,,,f,f,f,
7296,f,f,71,16,166,15,29,,,f,f,,,f,f,f,
7297,f,f,73,17,166,15,23,,,f,f,,,f,f,f,
7298,f,f,81,18,166,15,19,,,f,f,,,f,f,f,
7299,f,f,86,19,166,15,8,,,f,f,,,f,f,f,
7300,f,f,,20,166,,,,,f,f,,,f,f,f,
7331,t,f,71,16,169,15,18,2020-03-28 14:21:24.119568+00,,f,t,2020-03-28 14:21:13.43746+00,,t,t,f,
7301,f,f,90,21,166,15,5,,,f,f,,,f,f,f,
7340,f,f,114,25,169,15,15,2020-03-28 12:59:14.16016+00,,t,t,2020-03-28 12:59:06.974521+00,2020-03-28 12:59:28.59988+00,f,t,f,
7302,f,f,96,22,166,15,28,,,f,f,,,f,f,f,
7303,f,f,100,23,166,15,18,,,f,f,,,f,f,f,
7339,f,f,106,24,169,15,3,2020-03-28 13:02:02.726189+00,,t,t,2020-03-28 13:01:50.140888+00,2020-03-28 13:02:17.914344+00,f,t,f,
7304,f,f,105,24,166,15,27,,,f,f,,,f,f,f,
7305,f,f,109,25,166,15,17,,,f,f,,,f,f,f,
7338,f,f,100,23,169,15,26,2020-03-28 13:04:28.783818+00,,t,t,2020-03-28 13:04:17.81778+00,2020-03-28 13:04:42.28518+00,f,t,f,
7306,f,f,119,26,166,15,12,,,f,f,,,f,f,f,
7307,f,f,123,27,166,15,31,,,f,f,,,f,f,f,
7337,f,f,94,22,169,15,4,2020-03-28 13:10:21.626093+00,,t,t,2020-03-28 13:10:10.061152+00,2020-03-28 13:11:11.069714+00,f,t,f,
7308,f,f,125,28,166,15,22,,,f,f,,,f,f,f,
7309,f,f,129,29,166,15,30,,,f,f,,,f,f,f,
7310,f,f,132,30,166,15,3,,,f,f,,,f,f,f,
7335,f,f,,20,169,,,,,f,f,,,f,t,f,
7311,f,f,143,31,166,15,1,,,f,f,,,f,f,f,
7312,f,f,28,32,166,14,2,,,f,f,,,f,f,f,
7313,f,f,149,33,166,15,25,,,f,f,,,f,f,f,
7332,f,f,73,17,169,15,14,2020-03-28 13:27:05.115452+00,,t,t,2020-03-28 13:26:54.713331+00,2020-03-28 13:27:16.78535+00,f,t,f,
7314,f,f,153,34,166,15,10,,,f,f,,,f,f,f,
7333,f,f,83,18,169,15,21,2020-03-28 13:15:47.509635+00,,t,t,2020-03-28 14:17:00.997686+00,2020-03-28 13:21:42.798613+00,f,t,f,
7315,f,f,19,35,166,14,9,,,f,f,,,f,f,f,
7316,f,f,6,1,169,15,6,,,f,f,,,f,f,f,
7320,f,f,29,5,169,15,9,2020-03-28 14:17:16.714607+00,,t,t,2020-03-28 14:17:07.762768+00,2020-03-28 14:17:26.661172+00,f,t,f,
7317,f,f,11,2,169,15,13,,,f,f,,,f,f,f,
7318,f,f,17,3,169,15,33,,,f,f,,,f,f,f,
7334,f,f,86,19,169,15,29,2020-03-28 14:18:38.760988+00,,t,t,2020-03-28 14:18:32.153381+00,2020-03-28 14:18:46.804277+00,f,t,f,
7319,f,f,23,4,169,15,1,,,f,f,,,f,f,f,
7321,f,f,35,6,169,15,22,2020-03-28 14:19:41.87168+00,,t,t,2020-03-28 14:19:33.000886+00,2020-03-28 14:19:49.086948+00,f,t,f,
7322,f,f,36,7,169,15,23,,,f,f,,,f,f,f,
7323,f,f,5,8,169,14,10,,,f,f,,,f,f,f,
7324,f,f,13,9,169,14,34,,,f,f,,,f,f,f,
7325,f,f,39,10,169,15,19,,,f,f,,,f,f,f,
7326,f,f,42,11,169,15,31,,,f,f,,,f,f,f,
7327,f,f,48,12,169,15,24,,,f,f,,,f,f,f,
7328,f,f,53,13,169,15,20,,,f,f,,,f,f,f,
7329,f,f,58,14,169,15,27,,,f,f,,,f,f,f,
7330,f,f,65,15,169,15,8,,,f,f,,,f,f,f,
7336,f,f,93,21,169,15,30,,,f,f,,,f,f,f,
7350,f,t,21,35,169,14,25,2020-03-28 11:28:06.148038+00,2020-03-28 11:28:16.06943+00,t,t,2020-03-28 11:27:58.373344+00,2020-03-28 12:28:53.021651+00,f,t,f,
7347,f,t,24,32,169,14,2,2020-03-28 10:08:37.178504+00,2020-03-28 10:09:18.249401+00,t,t,2020-03-28 07:20:34.649385+00,2020-03-28 10:15:37.471743+00,f,t,f,
7343,f,t,125,28,169,15,12,2020-03-28 12:31:25.52292+00,2020-03-28 12:31:47.003464+00,t,t,2020-03-28 12:31:15.560985+00,2020-03-28 12:50:10.016682+00,f,t,f,
7367,f,t,76,17,132,15,2,2020-03-28 08:40:33.674698+00,2020-03-28 08:40:50.44526+00,f,t,2020-03-28 08:15:35.933491+00,,f,t,f,
7349,f,t,153,34,169,15,11,2020-03-28 10:18:56.493326+00,2020-03-28 10:19:10.322891+00,t,t,2020-03-28 10:18:43.500176+00,2020-03-28 11:22:01.645145+00,f,t,f,
7342,f,f,123,27,169,15,5,2020-03-28 12:52:05.311873+00,,t,t,2020-03-28 12:51:47.388993+00,2020-03-28 12:52:22.006993+00,f,t,f,
7348,f,f,149,33,169,15,17,,,f,f,,,f,f,f,
7341,f,f,119,26,169,15,16,2020-03-28 13:01:01.265931+00,,t,t,2020-03-28 13:00:51.26911+00,2020-03-28 12:54:24.807158+00,f,t,f,
7351,f,f,5,1,132,15,14,,,f,f,,,f,f,f,
7352,f,f,10,2,132,15,34,,,f,f,,,f,f,f,
7344,f,f,128,29,169,15,7,2020-03-28 13:12:39.756378+00,,f,t,2020-03-28 13:11:52.756786+00,,f,t,f,
7353,f,f,17,3,132,15,10,,,f,f,,,f,f,f,
7354,f,f,24,4,132,15,21,,,f,f,,,f,f,f,
7355,f,f,29,5,132,15,29,,,f,f,,,f,f,f,
7378,t,f,125,28,132,15,18,2020-03-28 13:19:22.203506+00,,f,t,2020-03-28 13:19:08.014198+00,,t,t,f,
7345,f,f,133,30,169,15,28,2020-03-28 13:13:23.836538+00,,t,t,2020-03-28 13:13:15.126194+00,2020-03-28 13:13:36.812123+00,f,t,f,
7356,f,f,33,6,132,15,23,,,f,f,,,f,f,f,
7357,f,f,36,7,132,15,5,,,f,f,,,f,f,f,
7358,f,f,6,8,132,14,1,,,f,f,,,f,f,f,
7346,f,f,139,31,169,15,32,2020-03-28 13:30:27.112713+00,,t,t,2020-03-28 13:30:13.380381+00,2020-03-28 13:30:36.774924+00,f,t,f,
7359,f,f,13,9,132,14,27,,,f,f,,,f,f,f,
7360,f,f,40,10,132,15,8,,,f,f,,,f,f,f,
7361,f,f,46,11,132,15,22,,,f,f,,,f,f,f,
7362,f,f,51,12,132,15,25,,,f,f,,,f,f,f,
7363,f,f,53,13,132,15,33,,,f,f,,,f,f,f,
7364,f,f,59,14,132,15,24,,,f,f,,,f,f,f,
7365,f,f,67,15,132,15,12,,,f,f,,,f,f,f,
7366,f,f,71,16,132,15,20,,,f,f,,,f,f,f,
7368,f,f,83,18,132,15,7,,,f,f,,,f,f,f,
7369,f,f,85,19,132,15,3,,,f,f,,,f,f,f,
7370,f,f,,20,132,,,,,f,f,,,f,f,f,
7371,f,f,92,21,132,15,17,,,f,f,,,f,f,f,
7372,f,f,98,22,132,15,30,,,f,f,,,f,f,f,
7373,f,f,101,23,132,15,4,,,f,f,,,f,f,f,
7374,f,f,104,24,132,15,11,,,f,f,,,f,f,f,
7375,f,f,113,25,132,15,15,,,f,f,,,f,f,f,
7376,f,f,115,26,132,15,28,,,f,f,,,f,f,f,
7377,f,f,120,27,132,15,32,,,f,f,,,f,f,f,
7379,f,f,127,29,132,15,16,,,f,f,,,f,f,f,
7380,f,f,131,30,132,15,13,,,f,f,,,f,f,f,
7402,f,t,76,17,171,15,23,2020-03-28 08:27:38.735739+00,2020-03-28 08:28:06.96328+00,f,t,2020-03-28 08:23:45.872261+00,,f,t,f,
7382,f,f,23,32,132,14,6,,,f,f,,,f,f,f,
7384,f,t,154,34,132,15,19,2020-03-28 11:10:16.867938+00,2020-03-28 11:10:24.26682+00,t,t,2020-03-28 11:10:05.728272+00,2020-03-28 12:08:52.450543+00,f,t,f,
7383,f,f,149,33,132,15,26,,,f,f,,,f,f,f,
7385,f,t,19,35,132,14,31,2020-03-28 12:46:17.141463+00,2020-03-28 12:46:29.349542+00,t,t,2020-03-28 12:46:07.038174+00,2020-03-28 13:16:34.359695+00,f,t,f,
7416,f,t,141,31,171,15,2,2020-03-28 10:30:17.348486+00,2020-03-28 10:30:30.397835+00,f,t,2020-03-28 10:29:37.044188+00,,f,t,f,
7403,f,t,81,18,171,15,10,2020-03-28 10:39:36.532446+00,2020-03-28 10:39:42.8505+00,f,t,2020-03-28 10:39:02.759608+00,,f,t,f,
7386,f,f,4,1,171,15,12,,,f,f,,,f,f,f,
7387,f,f,11,2,171,15,20,,,f,f,,,f,f,f,
7381,f,t,142,31,132,15,9,2020-03-28 10:36:29.656862+00,2020-03-28 10:37:00.684634+00,t,t,2020-03-28 10:36:09.218782+00,2020-03-28 10:53:29.764775+00,f,t,f,
7388,f,f,19,3,171,15,19,,,f,f,,,f,f,f,
7415,t,t,131,30,171,15,13,2020-03-28 13:47:21.337459+00,2020-03-28 13:47:27.117705+00,t,t,2020-03-28 13:47:11.369716+00,2020-03-28 14:02:26.219002+00,t,t,f,
7389,f,f,21,4,171,15,24,,,f,f,,,f,f,f,
7390,f,f,27,5,171,15,5,,,f,f,,,f,f,f,
7391,f,f,32,6,171,15,30,,,f,f,,,f,f,f,
7392,f,f,36,7,171,15,11,,,f,f,,,f,f,f,
7393,f,f,3,8,171,14,28,,,f,f,,,f,f,f,
7394,f,f,12,9,171,14,21,,,f,f,,,f,f,f,
7395,f,f,40,10,171,15,4,,,f,f,,,f,f,f,
7396,f,f,42,11,171,15,9,,,f,f,,,f,f,f,
7397,f,f,52,12,171,15,27,,,f,f,,,f,f,f,
7398,f,f,56,13,171,15,1,,,f,f,,,f,f,f,
7399,f,f,61,14,171,15,7,,,f,f,,,f,f,f,
7400,f,f,67,15,171,15,25,,,f,f,,,f,f,f,
7401,f,f,71,16,171,15,17,,,f,f,,,f,f,f,
7404,f,f,85,19,171,15,6,,,f,f,,,f,f,f,
7405,f,f,,20,171,,,,,f,f,,,f,f,f,
7406,f,f,90,21,171,15,8,,,f,f,,,f,f,f,
7407,f,f,97,22,171,15,16,,,f,f,,,f,f,f,
7408,f,f,100,23,171,15,3,,,f,f,,,f,f,f,
7409,f,f,106,24,171,15,29,,,f,f,,,f,f,f,
7410,f,f,110,25,171,15,31,,,f,f,,,f,f,f,
7411,f,f,118,26,171,15,22,,,f,f,,,f,f,f,
7412,f,f,121,27,171,15,15,,,f,f,,,f,f,f,
7413,f,f,125,28,171,15,33,,,f,f,,,f,f,f,
7414,f,f,126,29,171,15,18,,,f,f,,,f,f,f,
7417,f,f,28,32,171,14,14,,,f,f,,,f,f,f,
7418,f,f,144,33,171,15,32,,,f,f,,,f,f,f,
7419,f,f,151,34,171,15,34,,,f,f,,,f,f,f,
7420,f,f,22,35,171,14,26,,,f,f,,,f,f,f,
7421,f,f,3,1,170,15,31,,,f,f,,,f,f,f,
7450,f,t,132,30,170,15,4,2020-03-28 11:26:36.348564+00,2020-03-28 08:13:39.631586+00,t,t,2020-03-28 11:26:25.406078+00,2020-03-28 11:26:46.764966+00,f,t,f,
7422,f,f,12,2,170,15,33,,,f,f,,,f,f,f,
7423,f,f,18,3,170,15,1,,,f,f,,,f,f,f,
7451,f,f,143,31,170,15,27,2020-03-28 12:58:00.748775+00,,t,t,2020-03-28 12:57:52.081521+00,2020-03-28 12:59:15.946827+00,f,t,f,
7424,f,f,25,4,170,15,13,,,f,f,,,f,f,f,
7441,f,t,92,21,170,15,17,2020-03-28 09:11:06.489874+00,2020-03-28 09:11:17.651063+00,t,t,2020-03-28 09:10:58.679525+00,2020-03-28 09:19:05.978137+00,f,t,f,
7437,f,f,75,17,170,15,32,2020-03-28 12:59:45.289341+00,,t,t,2020-03-28 12:59:37.005913+00,2020-03-28 12:59:52.99348+00,f,t,f,
7427,f,f,36,7,170,15,34,,,f,f,,,f,f,f,
7428,f,f,9,8,170,14,15,,,f,f,,,f,f,f,
7443,f,t,100,23,170,15,6,2020-03-28 10:46:50.990199+00,2020-03-28 08:58:10.386308+00,t,t,2020-03-28 10:46:45.40463+00,2020-03-28 10:46:55.690585+00,f,t,f,
7438,f,f,77,18,170,15,9,2020-03-28 13:00:35.492984+00,,t,t,2020-03-28 13:00:18.594623+00,2020-03-28 13:00:45.487536+00,f,t,f,
7429,f,f,17,9,170,14,7,,,f,f,,,f,f,f,
7430,f,f,40,10,170,15,28,,,f,f,,,f,f,f,
7442,f,f,94,22,170,15,5,2020-03-28 10:47:18.302831+00,,t,t,2020-03-28 10:47:11.689584+00,2020-03-28 10:48:45.08694+00,f,t,f,
7431,f,f,43,11,170,15,18,,,f,f,,,f,f,f,
7425,f,f,31,5,170,15,23,2020-03-28 13:01:46.397094+00,,t,t,2020-03-28 13:01:39.044094+00,2020-03-28 13:01:54.270439+00,f,t,f,
7432,f,f,50,12,170,15,12,,,f,f,,,f,f,f,
7449,f,t,130,29,170,15,14,2020-03-28 10:50:53.636134+00,2020-03-28 08:44:50.728453+00,t,t,2020-03-28 10:50:40.574585+00,2020-03-28 10:51:02.885634+00,f,t,f,
7433,f,f,55,13,170,15,29,,,f,f,,,f,f,f,
7434,f,f,59,14,170,15,16,,,f,f,,,f,f,f,
7426,f,f,33,6,170,15,8,2020-03-28 13:02:20.685262+00,,t,t,2020-03-28 13:02:12.934946+00,2020-03-28 13:02:29.986455+00,f,t,f,
7435,f,f,69,15,170,15,19,,,f,f,,,f,f,f,
7439,f,f,84,19,170,15,20,2020-03-28 13:06:07.748355+00,,t,t,2020-03-28 13:05:56.746592+00,2020-03-28 13:06:19.141953+00,f,t,f,
7436,t,f,71,16,170,15,25,2020-03-28 13:06:51.766604+00,,f,t,2020-03-28 13:06:44.64294+00,,t,t,f,
7440,f,f,,20,170,,,,,f,f,,,f,f,f,
7444,f,f,107,24,170,15,3,,,f,f,,,f,f,f,
7445,f,f,114,25,170,15,24,,,f,f,,,f,f,f,
7446,f,f,117,26,170,15,30,,,f,f,,,f,f,f,
7447,f,f,121,27,170,15,10,,,f,f,,,f,f,f,
7448,f,f,125,28,170,15,11,,,f,f,,,f,f,f,
7452,f,f,23,32,170,14,26,,,f,f,,,f,f,f,
7453,f,f,147,33,170,15,22,,,f,f,,,f,f,f,
7454,f,f,152,34,170,15,2,,,f,f,,,f,f,f,
7455,f,f,20,35,170,14,21,,,f,f,,,f,f,f,
7456,f,f,7,1,305,15,27,,,f,f,,,f,f,f,
7457,f,f,8,2,305,15,25,,,f,f,,,f,f,f,
7458,f,f,17,3,305,15,4,,,f,f,,,f,f,f,
7459,f,f,24,4,305,15,1,,,f,f,,,f,f,f,
7460,f,f,28,5,305,15,30,,,f,f,,,f,f,f,
7461,f,f,33,6,305,15,11,,,f,f,,,f,f,f,
7462,f,f,36,7,305,15,23,,,f,f,,,f,f,f,
7489,f,f,155,34,305,15,33,,,f,t,2020-03-28 11:54:14.489329+00,,f,f,f,
7463,f,f,5,8,305,14,18,,,f,f,,,f,f,f,
7464,f,f,17,9,305,14,31,,,f,f,,,f,f,f,
7465,f,f,38,10,305,15,15,,,f,f,,,f,f,f,
7495,t,t,31,5,137,15,20,2020-03-28 12:27:19.473375+00,2020-03-28 12:27:27.858391+00,f,t,2020-03-28 12:27:09.669854+00,,t,t,f,
7466,f,f,44,11,305,15,14,,,f,f,,,f,f,f,
7467,f,f,48,12,305,15,5,,,f,f,,,f,f,f,
7468,f,f,54,13,305,15,6,,,f,f,,,f,f,f,
7487,f,t,28,32,305,14,9,2020-03-28 13:23:13.201529+00,2020-03-28 13:23:28.556507+00,f,t,2020-03-28 13:23:05.08063+00,,f,t,f,
7469,f,f,57,14,305,15,13,,,f,f,,,f,f,f,
7470,f,f,64,15,305,15,19,,,f,f,,,f,f,f,
7488,f,t,147,33,305,15,32,2020-03-28 13:45:29.358457+00,2020-03-28 13:45:46.955213+00,t,t,2020-03-28 13:45:21.606335+00,2020-03-28 13:51:42.460289+00,f,t,f,
7471,f,f,71,16,305,15,22,,,f,f,,,f,f,f,
7472,f,f,72,17,305,15,16,,,f,f,,,f,f,f,
7490,f,t,18,35,305,14,21,2020-03-28 14:01:45.525374+00,2020-03-28 11:55:16.281412+00,t,t,2020-03-28 14:01:30.761165+00,2020-03-28 14:01:51.687525+00,f,t,f,
7473,f,f,77,18,305,15,29,,,f,f,,,f,f,f,
7474,f,f,85,19,305,15,2,,,f,f,,,f,f,f,
7475,f,f,,20,305,,,,,f,f,,,f,f,f,
7483,t,t,125,28,305,15,7,2020-03-28 14:05:24.015892+00,2020-03-28 14:05:31.085425+00,f,t,2020-03-28 14:05:15.433893+00,,t,t,f,
7476,f,f,91,21,305,15,12,,,f,f,,,f,f,f,
7477,f,f,95,22,305,15,26,,,f,f,,,f,f,f,
7478,f,f,99,23,305,15,34,,,f,f,,,f,f,f,
7479,f,f,108,24,305,15,17,,,f,f,,,f,f,f,
7480,f,f,112,25,305,15,3,,,f,f,,,f,f,f,
7481,f,f,117,26,305,15,28,,,f,f,,,f,f,f,
7482,f,f,120,27,305,15,20,,,f,f,,,f,f,f,
7484,f,f,128,29,305,15,24,,,f,f,,,f,f,f,
7485,f,f,131,30,305,15,10,,,f,f,,,f,f,f,
7486,f,f,143,31,305,15,8,,,f,f,,,f,f,f,
7491,f,f,3,1,137,15,32,,,f,f,,,f,f,f,
7492,f,f,10,2,137,15,15,,,f,f,,,f,f,f,
7493,f,f,15,3,137,15,10,,,f,f,,,f,f,f,
7494,f,f,25,4,137,15,7,,,f,f,,,f,f,f,
7496,f,f,35,6,137,15,19,,,f,f,,,f,f,f,
7497,f,f,36,7,137,15,4,,,f,f,,,f,f,f,
7498,f,f,6,8,137,14,33,,,f,f,,,f,f,f,
7499,f,f,13,9,137,14,29,,,f,f,,,f,f,f,
7500,f,f,41,10,137,15,1,,,f,f,,,f,f,f,
7501,f,f,42,11,137,15,11,,,f,f,,,f,f,f,
7502,f,f,48,12,137,15,5,,,f,f,,,f,f,f,
7503,f,f,54,13,137,15,30,,,f,f,,,f,f,f,
7508,f,t,83,18,137,15,17,2020-03-28 11:29:43.744845+00,2020-03-28 11:29:54.411235+00,f,t,2020-03-28 11:29:23.946745+00,,f,t,f,
7504,f,f,61,14,137,15,23,,,f,f,,,f,f,f,
7521,f,t,139,31,137,15,16,2020-03-28 11:02:38.709133+00,2020-03-28 11:04:36.46649+00,f,t,2020-03-28 10:51:13.90901+00,,f,t,f,
7505,f,f,69,15,137,15,28,,,f,f,,,f,f,f,
7506,f,f,71,16,137,15,27,,,f,f,,,f,f,f,
7507,f,f,73,17,137,15,8,,,f,f,,,f,f,f,
7509,f,f,87,19,137,15,6,,,f,f,,,f,f,f,
7510,f,f,,20,137,,,,,f,f,,,f,f,f,
7511,f,f,89,21,137,15,18,,,f,f,,,f,f,f,
7512,f,f,95,22,137,15,21,,,f,f,,,f,f,f,
7513,f,f,101,23,137,15,25,,,f,f,,,f,f,f,
7514,f,f,104,24,137,15,24,,,f,f,,,f,f,f,
7515,f,f,111,25,137,15,9,,,f,f,,,f,f,f,
7516,f,f,116,26,137,15,2,,,f,f,,,f,f,f,
7517,f,f,123,27,137,15,31,,,f,f,,,f,f,f,
7518,f,f,125,28,137,15,3,,,f,f,,,f,f,f,
7519,f,f,129,29,137,15,14,,,f,f,,,f,f,f,
7520,f,f,131,30,137,15,34,,,f,f,,,f,f,f,
7522,f,f,29,32,137,14,12,,,f,f,,,f,f,f,
7523,f,f,145,33,137,15,13,,,f,f,,,f,f,f,
7524,f,f,155,34,137,15,22,,,f,f,,,f,f,f,
7525,f,f,21,35,137,14,26,,,f,f,,,f,f,f,
7526,f,f,3,1,126,15,3,,,f,f,,,f,f,f,
7527,f,f,8,2,126,15,21,,,f,f,,,f,f,f,
7528,f,f,18,3,126,15,22,,,f,f,,,f,f,f,
7529,f,f,25,4,126,15,29,,,f,f,,,f,f,f,
7530,f,f,31,5,126,15,17,,,f,f,,,f,f,f,
7531,f,f,34,6,126,15,20,,,f,f,,,f,f,f,
7532,f,f,36,7,126,15,14,,,f,f,,,f,f,f,
7533,f,f,10,8,126,14,16,,,f,f,,,f,f,f,
7534,f,f,16,9,126,14,28,,,f,f,,,f,f,f,
7535,f,f,39,10,126,15,19,,,f,f,,,f,f,f,
7536,f,f,44,11,126,15,1,,,f,f,,,f,f,f,
7537,f,f,48,12,126,15,11,,,f,f,,,f,f,f,
7538,f,f,53,13,126,15,15,,,f,f,,,f,f,f,
7539,f,f,61,14,126,15,12,,,f,f,,,f,f,f,
7540,f,f,65,15,126,15,26,,,f,f,,,f,f,f,
7541,f,f,71,16,126,15,9,,,f,f,,,f,f,f,
7542,f,f,76,17,126,15,34,,,f,f,,,f,f,f,
7543,f,f,82,18,126,15,23,,,f,f,,,f,f,f,
7544,f,f,88,19,126,15,24,,,f,f,,,f,f,f,
7545,f,f,,20,126,,,,,f,f,,,f,f,f,
7546,f,f,92,21,126,15,13,,,f,f,,,f,f,f,
7547,f,f,97,22,126,15,6,,,f,f,,,f,f,f,
